Formula	Mass	Element	Classification	D00R01	D00R02	D00R03	D00R04	D00R05	D00R06	D03R01	D03R02	D03R03	D03R04	D03R05	D03R06	D06R01	D06R02	D06R03	D06R04	D06R05	D06R06	D09R01	D09R02	D09R03	D09R04	D09R05	D09R06	D12R01	D12R02	D12R03	D12R04	D12R05	D12R06	D24R01	D24R02	D24R03	D24R04	D24R05	D24R06	D48R01	D48R02	D48R03	D48R04	D48R05	D48R06	D96R01	D96R02	D96R03	D96R04	D96R05	D96R06
C34H44O13	660.278195	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	4.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O19	756.247685	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0.000106785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O20	772.2426	CH(O)	lignin	0.004585753	0.004110785	0.004267978	0.004216181	0.004174438	0.004247822	0.000315243	0.000213553	0.000238715	0.000200806	0.000256815	0.000242419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O21	788.237515	CH(O)	lignin	0.001103959	0.000890388	0.001102121	0.000919266	0.000930553	0.000986149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O2NP	529.310966	CH(O)NP	unsaturated hydrocarbons	0.000411241	0	0.000309314	0.000164646	0	0.000285564	0	6.75E-05	0	7.34E-05	5.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O3NP	545.305881	CH(O)NP	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197403	0	0	0
C34H44O5S	564.290946	CH(O)S	lignin	0.000188138	0	0	0	0	0	0.000659314	5.43E-05	0.001098544	0.000735502	0.000528411	6.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O7S	596.280776	CH(O)S	lignin	0	0	0	0	0	0	5.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44O9N2S	656.276754	CH(O)NS	lignin	0	0	0	0	0	0	0	0	6.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H44ON4S2	588.295653	CH(O)NS	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H45NS2	531.299341	CH(O)NS	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H45O2N2P	544.321865	CH(O)NP	unsaturated hydrocarbons	0.00036452	0.000183604	0.000262812	0.000137794	0.000195987	0.000241177	0	0	6.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H45O5N3	575.335922	CH(O)N	lignin	0.000119614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H45O6NS	595.29676	CH(O)NS	lignin	0	0	0	0	0	0	0.000163461	0	0.000669753	0.000486084	0.000293863	5.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H45O9N3S	671.287653	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0.000133651	0	9.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H46NP	499.336786	CH(O)NP	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H46O10	614.3091	CH(O)	lignin	0	0	0	0	0	0	0	3.79E-05	0	8.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H46O11	630.304015	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H46O12	646.29893	CH(O)	lignin	0	0	0	0	0	0	0	0.000148572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460915
C34H46O13	662.293845	CH(O)	lignin	0	0	0	0	0	0	0	4.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H46O15	694.283675	CH(O)	lignin	0.011443759	0.012904958	0.01314374	0.014494514	0.012302132	0.012622881	0.003240252	0.000167367	0.006411231	0.005927278	0.005295783	0.006982782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163288	0	0	0	0	0	0	0	0	0	0
C34H46O18	742.26842	CH(O)	lignin	0.002684298	0.003160241	0.002890367	0.003933244	0.002758365	0.002474714	0.001141898	5.56E-05	0	5.41E-05	7.17E-05	4.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H46O2NP	531.326616	CH(O)NP	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268158	0	0	0
C34H46O9	598.314185	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06E-05	0	0	0	0	8.77E-05	0	0	0	0	0	0.000103157	9.15E-05	0	0	0	0	0.000261312	0.000290013	0	0	0	0	0.000210158	0.000197733	0
C34H46ONP	515.331701	CH(O)NP	unsaturated hydrocarbons	0.000160395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H47O10N	629.319999	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19E-05	0	0	0	0	0	0	0	0	0	0	0	0
C34H47O13N	677.304744	CH(O)N	lignin	0	0	0	0	0	0	0	4.38E-05	0	0	5.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H47O2N	501.360679	CH(O)N	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159367	0	0	0	0	0	0	0	0
C34H47O5NS	581.317495	CH(O)NS	lignin	0.000357563	0.000248541	0.000349907	0	0.000247862	0.000282739	0	0	0.000205974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H47O9NS	645.297155	CH(O)NS	lignin	0.000218125	0	0	0	0	0	0	0	0.00011299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O10	616.32475	CH(O)	lignin	0	0	0	0	0	0	9.68E-05	7.81E-05	0	0.000154297	5.59E-05	4.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O10N2S	676.302969	CH(O)NS	lignin	0.000141948	0	0.00012117	0	0	0.000136616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O11	632.319665	CH(O)	lignin	0	0	0	0	0	0	0	8.55E-05	0	0.00015414	0	0.000106367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O12	648.31458	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04E-05	6.07E-05	0	6.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O13	664.309495	CH(O)	lignin	0	0	0	0.000127641	0	0	5.55E-05	0.000107009	0	9.59E-05	9.86E-05	9.97E-05	0	0	0	0	0	0	7.63E-05	0	0	0	7.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O16	712.29424	CH(O)	lignin	0.001593422	0.002184331	0.00193728	0.001943556	0.002060198	0.001899171	0.001487175	0.000238994	0.001902422	0.001404119	0.001769474	0.002101207	0.000202926	0	0	0	0	0	0.000260919	0	0	0	0	0	0.000168501	0	0	0	0	0	0.000195285	0	0	0	0	0	0.000294188	0	0	0	0	0	0.000634321	0	0	0	0	0
C34H48O20	776.2739	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O3S	536.332416	CH(O)S	unsaturated hydrocarbons	0	0.000112506	0	0	0	0	0	0	0	0	5.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O4N2S	580.333479	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	5.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O4S	552.327331	CH(O)S	lignin	0	0	0	0	0	0	0	0	7.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O5S	568.322246	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	3.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O6N2S	612.323309	CH(O)NS	lignin	0.000900421	0.000663691	0.000770203	0.00044195	0.000784468	0.000766757	0	0	7.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O6S	584.317161	CH(O)S	lignin	0.001140195	0.001224915	0.001043143	0.000834581	0.001306415	0.001150759	0	6.15E-05	0.000297696	8.51E-05	0.000104054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O7S	600.312076	CH(O)S	lignin	0	0	0	0	0	0	0	0	8.44E-05	4.90E-05	9.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O8S	616.306991	CH(O)S	lignin	0	0	0	0	0	0	0	4.42E-05	0	0	0	0	0	0	4.97E-05	0	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O9	600.329835	CH(O)	lignin	0	0	0	0	0	0	8.00E-05	0	0	5.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O9N2S	660.308054	CH(O)NS	lignin	0.000202991	0.000147694	0.0001547	0.000132693	0.000199106	0.000130156	0	0	6.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H48O9S	632.301906	CH(O)S	lignin	0	0	0	0	0	0	0	6.42E-05	0	0	0	0	0	0	3.77E-05	0	4.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H49O10N	631.335649	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	0	0	0	0	0	0	0
C34H49O10NS	663.30772	CH(O)NS	lignin	0.000142425	0	0	0	0	0	0	0	0.000888123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H49O6N3S	627.334208	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05E-05	0	0	0	0	0	3.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H49O7N3S	643.329123	CH(O)NS	lignin	0.000242262	0.000209718	0.000172451	0	0.000164697	0.000243784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H49O7NS	615.322975	CH(O)NS	lignin	0	0	0.000151211	0	0	0	0	0	7.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329246	0	0	0
C34H49O8NS	631.31789	CH(O)NS	lignin	0.000329251	0.00021424	0.000240635	0.000176212	0.0002754	0.000214975	0.000105118	0	0.000159254	7.62E-05	7.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187913	0	0	0
C34H49O9N	615.340734	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78E-05	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O10	618.3404	CH(O)	lignin	0	0	0	0	0	0	0.000322975	9.85E-05	0.000155887	0.000159202	0	0.00034286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O11	634.335315	CH(O)	lignin	0	0	0	0	0	0	0.000225378	0.00025793	0.000202997	0.000381274	0.000136668	0.00029317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O11N2S	694.313534	CH(O)NS	lignin	0	0	0	0	0	0	0	0	0	0	0	4.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O12	650.33023	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72E-05	0	0.00011146	0	8.46E-05	0	0	0	0	0	0	0	0	0	3.24E-05	0	0	0	0	0.000161442	0.000226788	0	0	0	0	0	0	0	0
C34H50O2NP	535.357916	CH(O)NP	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125458	0	0	0	0	0
C34H50O4S	554.342981	CH(O)S	lignin	0	0	0	0	0	0.00011894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O5S	570.337896	CH(O)S	lignin	0.000255706	0.000144869	0.000224576	0	0.000141568	0.000143607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O7N2S	630.333874	CH(O)NS	lignin	0.000789763	0.000827665	0.00073648	0.000461487	0.000989299	0.000816246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O7S	602.327726	CH(O)S	lignin	0	0.00015299	0	0	0	0.000159237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O8N2S	646.328789	CH(O)NS	lignin	0.00027485	0.00026851	0.000224979	0.000124204	0.000316898	0.000212127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50O8S	618.322641	CH(O)S	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139964	0	0	0	0	0	0	0	0	0	0
C34H50O9S	634.317556	CH(O)S	lignin	0	0	0	0	0	0	0	0.000125291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H50S	490.363321	CH(O)S	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135799	0
C34H51O12N	665.341129	CH(O)N	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H51O18N	761.310619	CH(O)N	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276404
C34H51O5NS	585.348795	CH(O)NS	lipids	0.000155002	0	0.000160267	0	0.000154134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H51O5PS	602.319483	CH(O)PS	lipids	0.000421225	0.000472101	0.000435073	0	0.000402115	0.000430977	0.000181593	0.000487294	0.000454876	0.000233462	0.00063036	0.000409474	0.000284897	0.000242206	0.000143459	0.000106033	5.83E-05	0	8.34E-05	0	0	9.36E-05	0	0	0.000126687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H51O6NS	601.34371	CH(O)NS	lipids	0.000221682	0.000141853	0	0	0.000172149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H52O11	636.350965	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85E-05	8.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H52O11N2	664.357113	CH(O)N	protein or amino sugars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H52O12	652.34588	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76E-05	0	4.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H52O13	668.340795	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82E-05	0	0	6.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H52O16	716.32554	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	4.05E-05	4.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H53O11N	651.361864	CH(O)N	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81E-05	0	4.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H54O12	654.36153	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.56E-05	4.42E-05	0	0	0	9.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H54O13	670.356445	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H54O14	686.35136	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H54O16	718.34119	CH(O)	unclassified	0	0	0	0	0	0	3.95E-05	3.90E-05	0	4.67E-05	5.87E-05	6.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H55O11NS	685.349585	CH(O)NS	unclassified	0	0	0.000133051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H55O3N3S	585.396413	CH(O)NS	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65E-05	0	0	0	0	0	3.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H55O4N3S	601.391328	CH(O)NS	lipids	0	0	0	0	0	0	0	0	0	0	0	0	3.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H56O11	640.382265	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-05	0	4.78E-05	0	7.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H56O12	656.37718	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H56O13	672.372095	CH(O)	unclassified	0	0	0	0	0	0	0	4.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H56O14	688.36701	CH(O)	unclassified	0	0	0	0	0	0	0	3.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H57O10N3	667.404397	CH(O)N	lipids	0	0	0	0	0	0	0	0	0	0	0	4.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H58O13	674.387745	CH(O)	unclassified	0	0	0	0.000138924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H58O16	722.37249	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	3.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H58O18	754.36232	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H58O3NP	559.415431	CH(O)NP	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175497	0	0	0	0	0	0	0
C34H58O7N3P	651.401239	CH(O)NP	lipids	0	0	0.000123995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H59O13N4P	762.381628	CH(O)NP	protein or amino sugars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H59O6NS2	641.378381	CH(O)NS	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93E-05	0	0	0	0	0	0	0	0	0	0	0
C34H59O6PS	626.376998	CH(O)PS	lipids	0	0	0	0	0	0	0	4.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H60O10	628.41865	CH(O)	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C34H60O10S	660.390721	CH(O)S	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19E-05	7.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
